Product A,Product B,Product C,Product D,Product E,Product F,Product G,Product H,Product I,Product J,Product K,Product L,Product M,Product N,Product O,Product P,Product Q,Product R,Product S,Product T,Product U
0,74,0,0,0,0,0,0,0,0,234,0,269,0,471,0,0,0,0,0,0
212,0,582,0,0,0,0,48,0,0,0,263,0,0,61,0,0,0,0,0,0
42,24,25,0,0,0,0,0,1205,110,49,40,70,539,38,0,0,0,0,0,0
10,0,61,58,0,96,51,351,0,110,0,296,940,73,41,0,0,0,0,0,0
60,0,459,1724,192,171,473,0,0,217,49,561,115,73,171,59,52,1042,0,0,0
0,0,0,1427,0,0,0,0,0,16,0,0,193,359,5,13,0,0,0,0,0
164,24,0,0,0,0,0,182,0,0,0,0,74,0,0,0,0,16,0,320,0
0,189,14,0,0,2442,0,0,60,0,25,114,83,74,0,0,0,0,0,413,0
0,77,0,34,0,0,0,0,0,27,0,19,16,9,245,0,0,414,0,1226,0
761,122,0,0,0,340,0,141,281,0,41,0,0,0,26,0,0,0,0,0,0
0,0,0,2183,24,7,0,24,0,225,0,15,0,86,0,0,0,0,0,0,0
0,0,247,349,0,0,0,0,596,0,0,0,70,0,170,0,0,329,66,0,0
205,0,1136,546,0,0,0,0,0,30,0,99,44,89,0,0,30,0,0,0,0
0,0,13,85,0,0,0,0,0,626,70,0,0,8,0,0,39,0,0,0,0
191,0,188,381,221,0,0,21,0,15,5,70,542,0,98,0,0,0,0,0,-39
810,0,1814,4809,0,540,0,0,0,1650,0,37,5,108,0,0,77,332,0,0,0
0,0,0,1233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,228,1424,0,3135,0,0,0,919,0,158,307,9,0,0,0,164,0,1920,0
0,0,173,0,0,0,439,0,0,0,0,12,139,0,0,0,0,555,0,0,0
0,0,0,0,35,48,0,0,0,0,0,153,681,0,0,0,0,0,0,0,0
0,0,91,190,0,28,0,60,0,0,38,9,18,0,102,0,9,0,0,0,0
22,0,0,2140,0,0,0,0,133,0,112,0,0,0,81,0,0,35,0,0,0
0,0,0,231,0,0,6,355,60,115,0,64,449,0,62,0,0,0,0,0,0
0,0,231,368,35,212,0,0,0,59,0,103,0,73,0,128,0,0,0,68,0
529,0,193,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
385,140,58,0,0,278,61,0,914,0,0,319,253,271,884,0,0,0,1782,0,0
127,286,403,0,123,0,43,186,0,57,0,85,132,354,1213,50,0,0,0,65,0
0,0,0,0,0,0,0,0,0,0,0,23,0,0,823,0,0,0,0,0,0
0,6,9,0,0,0,0,0,0,0,0,0,0,0,863,0,0,0,0,0,0
0,0,0,0,0,0,0,19,0,0,0,191,136,0,47,0,0,0,0,774,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1248,0
0,0,98,0,221,0,0,184,0,289,0,52,16,0,373,0,40,0,22,0,0
0,0,0,0,0,528,19,0,0,0,0,130,40,159,19,0,0,0,0,0,0
1611,0,84,0,0,110,0,0,282,168,0,196,475,0,191,0,0,0,0,0,0
0,0,95,0,0,48,0,37,0,0,0,508,101,0,0,0,0,0,0,0,0
0,0,118,0,0,0,0,118,210,0,0,42,17,0,0,0,0,0,0,290,0
256,10,0,0,0,0,0,96,0,0,0,259,0,0,25,0,0,0,0,4343,0
0,-11,60,0,0,40,138,0,0,0,0,0,79,0,328,0,25,0,554,0,730
0,0,428,0,0,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,30,129,537,221,137,0,0,283,0,0,221,0,230,183,546,0,976,0,4719,740
0,0,1395,1492,0,145,0,0,0,149,0,0,23,0,0,0,74,0,0,0,0
649,258,254,509,0,0,18,98,198,0,52,0,23,330,192,0,0,729,225,314,0
0,217,0,135,221,53,0,0,0,0,0,0,33,0,0,0,0,0,0,1275,0
0,0,117,0,0,193,0,0,0,0,0,9,41,0,193,0,0,0,0,0,0
0,111,0,473,0,20,0,19,0,0,35,92,91,0,145,0,0,0,0,2070,0
0,0,161,283,0,0,0,84,626,274,0,314,28,46,479,0,0,0,0,419,0
175,0,1002,340,0,21,243,0,0,65,37,11,0,433,429,0,34,241,42,2213,289
651,156,20,0,0,28,948,0,1902,0,0,227,0,0,1115,0,0,0,0,0,0
0,0,99,0,0,3224,0,0,0,0,48,0,0,0,60,0,0,0,0,0,0
0,24,76,0,0,0,0,0,146,428,0,31,0,5,647,0,0,0,0,0,0
0,0,0,0,0,191,0,302,0,0,0,0,5,0,275,0,0,68,0,0,0
780,443,0,42,0,0,31,0,2166,0,0,105,579,15,0,0,0,0,525,0,0
0,0,0,0,838,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
0,0,0,0,134,0,50,0,0,0,0,0,0,37,23,277,0,332,0,0,0
0,0,180,0,0,143,0,0,0,16,0,55,78,0,61,0,0,10,0,0,0
4341,0,941,0,0,0,0,231,10,0,0,551,102,7,35,0,0,0,0,0,0
0,0,18,1653,0,268,259,19,374,147,872,0,0,0,197,0,216,1413,0,0,0
0,0,516,413,0,144,0,0,685,0,0,236,191,0,759,0,0,0,0,2118,0
0,0,0,0,0,508,0,20,0,0,38,0,0,0,0,0,0,0,0,0,0
0,124,603,0,0,0,0,0,8,0,0,154,115,0,150,0,0,0,0,0,0
0,0,40,0,0,62,0,0,8,0,21,387,22,0,275,0,0,0,0,0,0
0,13,14,1994,0,0,430,0,0,31,0,111,78,0,552,1884,0,0,0,0,0
918,157,645,228,0,0,2400,0,278,31,132,0,0,0,203,0,0,0,354,412,0
0,0,254,607,221,21,333,29,0,0,0,274,413,217,1427,950,0,679,0,537,0
0,0,1345,0,0,7803,0,0,-37,0,0,0,0,0,19,0,0,0,0,0,0
0,0,0,0,0,120,0,0,0,0,27,16,0,173,49,89,0,81,219,0,0
0,466,64,0,0,0,0,0,180,0,0,0,12,0,0,0,0,0,0,0,0
0,350,19,0,221,145,174,74,1204,0,160,182,208,321,7,0,0,2387,63,1143,0
0,0,489,0,0,31,0,30,0,92,0,0,0,0,512,0,0,0,0,0,0
0,71,0,0,194,0,0,18,112,0,55,316,232,0,0,0,0,510,0,0,0
1008,154,47,5783,0,98,59,176,0,335,0,59,22,581,288,0,0,1131,0,1114,0
0,0,0,372,0,0,0,0,0,0,0,115,68,0,117,0,0,0,0,0,0
20,0,447,623,0,145,2185,117,0,149,0,0,12,406,171,0,120,974,0,0,0
0,0,0,0,0,20,0,0,60,0,0,0,122,0,0,0,0,0,0,664,0
0,0,246,92,0,441,2,0,0,0,0,782,115,0,55,0,0,0,0,207,0
0,562,118,0,0,116,0,0,0,0,20,148,0,0,196,0,0,0,0,0,24
217,143,0,0,0,0,0,0,447,0,0,46,0,0,0,0,0,461,0,0,0
0,12,0,0,0,0,0,19,31,0,103,11,0,15,0,0,0,36,0,2437,0
895,635,223,3129,0,0,0,14,1901,0,0,202,10,27,274,0,0,0,109,1751,0
167,0,35,0,0,96,13,278,1356,0,0,161,23,56,0,0,0,0,0,0,0
0,0,0,11944,0,20,1146,0,185,1155,0,270,17,0,77,0,96,0,0,0,0
0,0,351,85,0,0,0,0,0,16,0,13,0,0,41,0,0,0,0,0,0
0,0,404,24,0,159,0,14,14,13,0,22,5,0,32,0,6,0,0,0,0
0,0,1121,470,0,0,0,154,0,40,0,211,0,0,52,0,0,0,0,0,243
108,0,0,263,0,0,0,0,0,0,0,168,0,88,0,0,0,0,0,311,206
0,0,716,0,0,471,10,0,0,0,0,0,0,17,663,0,0,0,0,11686,0
194,0,0,2366,0,0,0,0,461,150,0,222,53,245,205,0,0,0,1092,0,0
0,0,131,35,0,0,0,0,0,0,0,87,0,5,0,0,0,93,539,0,0
385,110,0,0,0,198,0,0,14,529,0,32,0,422,0,0,0,0,76,0,0
0,0,52,0,0,0,0,0,0,196,0,0,44,148,0,0,372,35,0,0,0
0,0,550,0,0,0,0,0,713,0,0,0,21,60,0,0,0,0,0,0,1695
0,0,2745,69,0,0,0,0,0,178,0,83,120,456,26,0,0,0,0,0,0
188,0,0,45,0,0,0,0,0,0,4,211,16,391,97,0,137,0,0,0,0
1001,0,819,0,0,153,0,0,0,0,0,406,199,305,0,0,0,0,236,0,0
150,0,286,0,0,48,0,0,0,0,3241,197,22,0,0,0,0,0,0,0,0
0,0,26,0,0,109,8,20,304,0,0,135,11,0,155,0,0,0,0,0,0
0,24,0,0,0,0,0,0,0,0,0,376,11,67,0,0,0,0,53,0,0
402,0,367,92,0,0,0,0,0,80,0,207,314,256,250,0,0,3670,386,0,0
0,0,0,160,0,2038,56,0,0,0,0,19,127,59,166,0,0,0,0,0,0
0,6,2162,13662,0,0,0,0,0,0,0,0,97,135,76,0,97,0,0,0,0
0,0,52,1818,69,0,29,0,0,55,0,0,0,677,87,0,0,0,0,0,487
276,31,61,0,0,0,0,28,0,0,0,0,287,100,0,0,16,0,266,0,0
679,60,127,172,48,0,0,0,0,56,0,22,94,16,787,0,0,16,42,0,0
0,0,0,405,0,0,0,21,0,63,0,28,55,0,69,0,0,0,0,0,0
0,50,804,4057,0,0,0,0,0,278,0,261,12,75,38,0,0,0,355,140,0
0,0,878,1473,0,399,0,0,0,92,0,199,55,0,67,0,0,0,0,104,0
41,0,58,0,0,0,0,0,0,0,0,0,10,6,558,0,0,0,0,0,0
103,0,195,0,0,0,0,0,0,16,0,26,0,0,16,13,0,0,0,0,347
0,0,449,187,0,0,0,0,60,605,0,33,0,324,0,0,0,478,0,0,0
2079,0,85,141,0,304,0,0,0,0,691,18,58,-67,293,0,128,125,0,9946,0
0,0,1272,0,0,0,0,0,867,0,0,270,191,0,713,0,0,0,0,0,0
0,0,338,473,0,0,0,0,0,0,0,80,0,162,20,0,0,0,0,0,0
519,30,262,175,0,159,0,0,75,0,0,274,466,83,688,0,0,3614,0,0,0
0,0,22,0,0,0,0,118,0,0,0,0,24,99,0,0,0,0,0,834,0
2786,0,478,104,0,0,0,0,0,42,0,350,249,0,0,0,0,0,0,0,0
0,0,152,249,0,0,0,530,0,16,0,70,0,0,0,0,0,0,0,1774,0
0,0,0,9400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1294,329,0,275,0,97,0,1550,0,89,0,24,0,0,53,0,0,0,0
60,0,1406,4952,0,0,0,0,0,1385,0,0,0,88,18,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,52,598,0,0,0,0,0,0,0,0
0,779,0,0,74,5033,604,493,0,0,0,0,20,348,15,0,0,2387,0,0,0
0,148,150,118,0,30,0,0,307,0,0,147,405,60,0,0,0,0,0,0,0
0,48,514,0,0,0,0,0,463,0,0,133,0,0,118,0,15,0,0,0,0
70,6,307,0,0,0,0,0,0,0,0,0,17,432,14,0,0,62,0,0,0
1276,0,923,104,0,577,0,78,20,47,77,309,394,24,352,0,0,0,0,0,0
0,148,462,0,0,0,0,128,0,0,0,191,36,0,205,0,0,0,0,0,0
0,0,31,0,35,0,913,0,0,63,0,357,350,104,43,0,0,0,0,0,0
62,231,0,728,210,107,0,54,433,0,131,251,230,35,318,0,0,0,0,0,0
0,0,22,781,0,189,0,0,0,0,29,0,23,0,0,0,0,0,0,0,0
896,0,220,0,0,0,0,0,204,0,0,630,0,0,0,0,17,0,0,0,0
8039,153,10626,2522,0,236,1651,0,1715,13599,0,694,111,1244,2426,3187,931,1778,590,0,6601
0,0,1022,0,221,65,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,19,0,0,0,0,0,88,40,0,0,0,0,7276,0
124,0,0,0,0,0,0,911,0,0,0,29,0,0,0,0,0,0,0,0,0
507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,248,978,0,242,0,0,147,36,0,0,41,14,22,0,15,0,0,0,0
0,0,0,1445,0,53,0,109,0,0,0,130,50,104,0,0,0,38,0,0,0
0,0,1642,0,0,192,0,0,0,0,0,252,68,0,235,0,39,0,926,474,0
0,33,514,0,0,0,0,0,253,418,0,290,338,0,38,0,43,0,0,0,0
0,0,74,0,0,0,0,0,25,0,0,4,44,0,0,0,0,695,0,0,0
421,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0
159,0,82,0,0,0,0,137,0,0,0,142,0,64,40,0,8,0,0,0,0
0,0,181,135,0,27,0,101,1080,47,91,89,154,0,82,0,0,0,0,0,0
0,0,540,28,0,0,0,0,184,56,0,299,216,0,186,0,0,284,866,0,0
0,0,0,0,0,0,0,0,318,0,0,167,33,0,81,0,0,368,0,0,0
0,163,291,1765,0,0,1555,0,0,256,0,98,62,0,0,0,48,0,42,30,0
6,0,0,127,0,381,0,0,0,47,0,62,0,0,86,0,0,0,0,0,0
16,0,399,1699,342,340,17,0,12,0,0,221,5,0,2859,0,0,0,0,0,0
143,841,162,628,0,382,244,0,0,102,0,194,113,38,946,0,0,0,0,6395,0
3550,0,0,0,0,21,0,0,0,-28,1545,47,0,0,88,0,0,0,0,0,0
0,60,961,0,0,0,1588,0,233,0,0,0,97,0,0,0,31,0,0,0,0
184,426,3348,0,0,123,53,0,90,296,0,15,6,0,1075,0,0,0,132,0,0
1200,0,17,0,0,0,0,0,0,0,0,0,0,0,302,0,0,168,0,0,0
800,0,272,0,0,0,0,0,0,0,0,150,451,0,0,0,0,432,0,0,0
0,0,0,189,0,230,0,18,0,377,0,163,170,0,42,0,0,0,0,0,0
690,0,216,145,0,0,39,0,59,0,0,54,36,0,0,0,49,0,0,0,0
20,0,235,113,0,0,6,0,0,0,0,22,11,0,364,0,0,91,0,292,0
0,36,0,0,0,0,0,0,0,0,0,172,231,13,113,0,0,0,323,0,0
166,592,186,341,0,321,0,0,0,0,110,535,86,143,318,0,377,0,0,84,0
0,0,375,921,0,187,0,0,122,420,0,0,0,0,779,0,44,101,65,430,0
1566,0,124,75,35,0,6,0,493,0,8,0,12,0,12,0,47,0,447,0,0
0,0,513,992,0,292,78,472,19,254,133,348,362,176,0,0,0,1748,0,1662,0
52,0,158,0,0,51,31,0,77,0,35,55,0,19,31,63,0,0,0,618,0
847,0,638,0,0,652,0,0,1883,0,241,259,138,6,347,0,0,0,0,0,0
0,0,65,1276,0,-36,0,0,0,0,0,215,195,362,20,6171,33,842,0,0,0
1625,0,141,584,0,0,0,0,355,0,0,61,0,0,445,0,0,2366,0,0,0
3216,83,657,87,0,0,0,0,0,0,0,142,6,0,736,0,0,0,0,256,0
0,0,0,972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,160,28,1114,279,20,23,69,1203,464,0,21,56,575,27,235,0,0,543,312,0
0,102,81,220,0,38,65,77,535,26,0,15,48,258,47,0,0,563,0,0,0
354,0,0,0,0,104,0,64,0,0,0,63,0,0,153,0,0,0,0,0,0
96,54,203,2474,0,26,0,0,0,174,0,0,0,52,385,0,0,0,65,1310,0
0,0,0,0,0,0,0,0,0,263,0,0,0,195,159,0,0,0,68,0,0
0,0,1984,0,0,0,0,0,0,0,0,63,72,0,0,0,88,0,0,0,0
785,0,486,64,0,51,973,61,0,0,0,958,31,507,176,0,169,0,0,1171,0
0,0,2046,3518,0,2715,0,21,187,168,0,378,245,0,93,0,367,0,0,0,0
0,429,0,94,15,0,23,0,1742,195,0,415,234,93,0,0,0,0,570,0,0
0,42,0,0,0,0,0,0,0,0,0,124,23,69,0,0,0,0,243,0,0
660,0,285,43,0,251,67,0,0,272,0,0,27,0,11,0,229,0,0,0,19
0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,4212,0
0,52,255,0,0,522,0,0,37,0,0,0,12,129,477,0,0,0,186,1005,0
0,0,0,1371,15,0,0,26,0,0,76,558,382,11,0,29,35,0,0,0,0
0,0,87,42,14,0,0,29,0,1058,31,0,61,698,24,0,0,0,0,0,0
0,0,124,763,0,726,320,114,12,94,1670,445,0,325,10,0,535,550,0,252,0
0,0,302,0,0,96,0,0,0,0,0,0,0,0,0,0,0,241,0,0,0
1245,0,0,0,0,0,0,0,0,0,0,0,0,68,306,0,0,0,0,0,0
0,0,247,0,0,840,10,0,923,101,206,63,37,488,177,0,7,0,0,0,114
0,18,342,1684,0,32,0,117,125,126,912,507,301,0,0,0,0,0,11,0,1279
0,0,423,0,0,0,0,0,0,15,0,77,0,0,3271,0,356,0,0,0,0
0,290,519,569,0,45,0,0,1054,15,0,0,0,0,113,0,0,1630,0,0,0
2336,0,140,881,0,49,0,56,0,0,0,21,490,0,25,0,0,0,0,0,0
0,0,33,73,0,89,151,12,22,0,0,684,0,12,217,0,0,0,0,428,0
0,0,0,0,0,208,0,0,0,0,0,271,89,59,87,0,0,0,0,0,492
84,0,41,0,0,446,0,25,0,0,79,8,5,19,111,0,0,0,0,0,0
0,0,114,0,15,1073,184,0,0,0,0,11,117,150,0,0,0,0,0,0,0
0,0,3550,0,281,586,0,0,0,350,0,117,39,0,34,0,0,0,0,5937,0
0,0,227,0,0,86,3,0,64,0,0,186,39,59,15,0,0,0,0,0,0
0,0,566,777,0,6,194,29,0,281,0,8,54,39,87,0,0,0,0,11038,0
0,0,214,745,0,222,0,0,0,370,24,25,11,0,0,0,0,0,0,75,18
0,39,186,2671,0,45,179,0,219,38,0,49,0,0,124,0,22,0,63,272,0
0,0,453,0,0,0,12,0,16,0,0,163,0,0,0,1316,0,0,0,0,0
284,42,151,649,0,80,157,20,0,175,0,33,51,675,298,19,0,715,0,121,0
0,0,0,2362,0,386,0,200,2016,0,1,0,82,0,232,0,0,0,0,0,0
0,329,657,6962,0,241,0,78,0,963,0,388,70,960,224,527,489,0,0,0,6024
0,0,0,42,0,107,0,95,0,0,0,126,0,0,49,0,0,0,0,188,0
0,0,0,1488,0,0,87,0,0,633,0,88,222,0,477,0,0,0,0,0,0
0,0,282,0,0,7,0,0,0,1136,0,168,0,0,0,0,0,0,0,0,0
0,0,292,349,221,17,13,21,629,0,0,121,106,117,162,227,0,0,0,0,0
0,0,0,0,0,0,0,0,0,157,0,0,36,222,178,0,0,0,0,0,0
0,75,542,189,0,731,0,96,0,0,0,0,62,18,78,0,101,1620,141,0,0
0,0,216,0,0,0,7,446,0,0,0,86,0,12,972,0,0,0,0,3743,0
0,31,1707,1457,0,0,0,0,0,260,0,644,0,0,31,0,277,0,0,0,0
392,256,224,0,0,15,0,0,409,0,0,123,26,0,7,0,14,0,0,5422,0
0,0,210,30,0,9,0,31,0,135,0,307,5,0,0,0,0,0,0,0,0
39,0,372,42,0,477,0,40,0,0,3850,48,5,337,0,0,0,0,0,0,0
0,23,1351,0,0,243,0,0,307,42,574,0,6,0,60,0,62,0,0,0,0
31,0,0,0,0,0,0,39,0,0,0,123,0,0,614,0,0,0,0,464,0
0,0,0,0,0,0,0,0,0,0,0,0,766,0,0,0,0,0,0,0,0
49,0,0,61,0,123,0,0,696,0,319,0,128,115,16,0,0,0,62,810,39
0,48,0,77,0,0,0,36,0,0,12,0,0,0,385,0,0,0,0,0,0
77,113,14,0,0,0,0,0,348,0,0,68,0,0,20,0,0,0,330,0,0
0,0,74,0,0,0,0,37,1820,378,0,0,42,204,46,89,186,0,0,0,289
0,0,1655,60,0,179,0,0,0,121,0,260,566,309,60,0,0,0,0,0,0
0,12,0,0,0,128,10,19,0,0,0,113,0,0,0,0,0,0,32,4666,0
0,0,172,0,0,145,0,0,0,687,9,175,0,0,0,0,0,0,0,0,0
0,0,2572,130,0,67,0,0,0,0,24,368,61,0,14,0,8,0,0,0,0
0,0,801,400,0,604,289,373,0,0,0,416,285,0,0,0,0,0,0,0,384
0,0,0,0,0,0,0,88,980,0,0,0,0,0,0,0,0,0,0,0,0
0,0,218,0,0,0,120,0,0,0,0,209,22,0,838,0,20,0,0,0,0
267,0,0,189,0,0,27,119,0,416,0,67,0,360,379,0,0,0,76,0,0
0,0,20,200,0,75,557,0,0,0,0,0,294,405,0,0,0,45,0,0,0
0,0,0,4312,0,7,0,28,0,396,0,4,0,0,7,0,0,0,0,488,0
0,0,0,0,0,4702,0,28,0,0,337,672,96,96,0,0,0,0,0,884,0
0,0,0,0,0,838,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0
25416,440,7924,2915,221,0,0,0,3298,932,18933,0,269,110,7561,25,0,0,260,47147,0
1372,1248,398,1440,0,247,694,0,1924,140,0,299,45,0,373,0,0,0,0,0,0
216,44,0,177,0,0,0,20,0,210,0,480,66,0,54,0,0,0,53,0,0
0,0,11,0,0,7,0,0,0,194,0,208,148,15,17,0,88,0,0,0,0
0,157,445,0,0,154,0,132,0,0,0,290,97,73,29,0,0,0,0,0,0
0,66,948,0,0,0,0,0,0,635,0,0,6,0,57,0,242,0,0,0,0
0,0,0,0,294,0,111,0,181,0,0,248,0,0,0,84,0,72,0,1293,0
0,303,0,235,0,0,0,0,0,230,0,0,17,235,0,0,0,0,0,0,0
0,48,11,0,0,126,0,0,271,0,0,0,0,146,23,0,0,0,0,0,0
0,0,97,0,0,95,0,0,0,0,88,0,0,0,0,0,0,0,0,331,0
0,0,37,0,0,0,0,0,0,16,523,83,133,0,332,0,0,0,0,0,0
198,0,402,1747,0,0,621,0,0,464,0,149,175,137,0,0,0,0,0,0,0
0,0,224,0,0,8147,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
667,0,57,451,0,8,0,0,0,0,147,48,34,148,105,0,0,0,0,0,0
1154,0,1222,0,0,0,93,19,0,0,0,284,222,54,59,36,0,3418,0,0,0
0,5,0,0,0,916,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
0,36,0,0,0,0,445,21,0,31,0,5,0,0,84,14,0,67,0,0,0
401,0,0,0,0,0,0,353,650,0,0,62,98,0,715,0,0,0,0,0,0
0,0,1230,0,0,0,0,0,0,0,0,160,0,0,39,0,0,0,0,0,0
0,218,39,204,0,628,0,0,479,62,52,0,0,7,207,0,35,30,402,1422,0
918,0,587,235,60,0,89,0,0,102,0,55,69,0,14,0,0,0,0,0,0
147,144,0,0,0,0,0,25,75,0,0,81,0,0,35,0,0,0,198,0,0
69,33,204,0,0,21,148,0,0,0,0,0,128,58,0,0,0,617,0,355,0
2543,85,611,0,0,101,0,0,23,568,0,0,16,17,1573,0,37,205,276,4476,0
233,0,30,0,0,406,3840,57,0,0,0,82,10,31,0,0,318,695,0,0,0
0,146,74,0,0,460,134,0,1850,0,0,0,460,555,1512,0,0,101,0,4862,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,1540,0
0,0,616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,167,1740,0,23,41,151,0,373,13,140,0,0,175,0,0,0,0,0,0
392,72,14,0,0,0,0,0,137,0,0,275,150,0,1474,0,19,0,0,0,0
800,0,97,421,0,0,0,0,0,159,0,11,0,69,10,0,0,0,0,0,0
30,130,1099,3494,45,53,0,373,0,369,10,634,18,123,392,0,378,1555,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,0
403,125,0,0,0,497,9,0,156,0,0,44,117,0,323,0,0,0,0,0,0
0,0,556,531,389,316,0,132,0,87,23,0,45,11,85,21,0,0,0,660,0
0,33,182,0,0,776,0,61,0,0,0,116,39,0,70,0,0,0,0,0,0
417,36,20,129,0,0,0,0,0,77,0,0,126,130,78,0,0,0,0,386,0
0,0,0,42,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,1103,0
0,0,0,0,0,0,0,0,0,458,0,29,0,12,11,0,0,0,0,0,1365
0,0,0,697,0,216,0,0,0,0,21,43,28,0,0,0,0,0,0,109,0
0,6,0,0,0,351,0,0,0,0,0,4,0,0,22,0,0,0,453,0,0
0,0,0,0,0,0,0,0,0,0,0,23,23,0,17,0,0,0,0,520,360
0,0,408,0,35,0,0,0,0,0,0,0,0,0,140,0,0,0,96,0,0
0,0,0,1763,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0
0,0,337,0,0,401,-140,74,0,272,27,225,376,19,111,0,0,0,0,0,0
0,0,0,0,0,0,0,29,0,0,0,0,0,141,0,0,0,0,0,1315,0
543,60,187,1300,266,837,1353,0,0,31,0,0,327,250,292,175,118,0,0,0,0
1026,0,379,337,0,155,0,0,0,-65,0,0,36,104,69,0,-76,0,0,0,0
103,0,1204,0,0,147,0,0,0,0,0,185,11,0,0,0,42,0,0,0,0
612,454,138,0,221,170,42,106,557,0,2,337,42,55,545,6289,0,589,945,5124,0
2572,0,860,0,0,21,0,0,0,95,0,203,55,0,235,0,0,0,0,0,0
1112,0,245,524,0,178,208,90,380,0,254,280,16,18,0,0,0,0,466,0,0
0,0,55,2151,0,0,0,1895,0,124,0,0,170,0,130,0,0,0,0,0,0
325,145,149,0,35,0,225,143,75,0,0,0,0,0,2171,0,0,0,108,1648,0
186,139,248,28,0,99,29,805,941,170,0,178,148,0,144,0,0,0,0,14728,0
925,0,0,0,0,312,25,0,0,0,0,83,0,0,76,0,64,0,0,0,0
1006,0,542,2277,0,0,0,0,574,0,0,176,63,0,196,0,0,0,0,0,0
0,0,414,0,0,0,0,0,0,0,0,0,0,0,943,0,193,0,0,0,0
530,0,0,0,0,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0
0,0,797,0,0,144,695,0,0,15,0,108,0,0,129,0,0,0,0,308,0
0,0,588,1754,0,87,0,387,0,94,2567,62,0,0,7,0,15,0,0,0,0
0,0,720,4673,0,2005,0,3814,644,157,0,456,668,1082,100,0,9,0,0,0,0
924,417,329,514,0,0,72,30,1065,0,0,0,15,0,49,0,0,0,0,0,0
0,71,135,958,0,0,0,0,396,0,0,0,0,133,2011,0,0,507,0,0,0
0,73,0,582,0,203,0,0,6,0,0,0,0,0,9,0,0,0,0,12251,0
0,0,241,0,0,0,0,243,0,0,0,106,0,0,16,0,0,0,0,0,0
0,0,21,0,0,31,0,0,0,0,0,0,0,0,0,7,0,0,0,861,0
0,279,0,2443,0,0,0,124,0,352,0,105,0,6,0,0,129,0,0,0,0
0,0,28,0,0,2689,0,20,0,0,0,0,67,0,0,0,0,90,0,0,0
584,14,695,0,0,109,0,0,1974,74,205,138,84,26,79,0,0,0,0,0,0
42,209,0,0,0,0,0,0,37,0,0,99,0,0,0,1634,0,0,304,0,0
0,0,237,42,0,0,0,20,0,47,0,52,160,0,433,0,15,0,42,0,0
0,0,255,0,0,909,0,0,0,0,0,0,31,0,19,0,0,152,65,18,0
0,0,0,498,0,0,0,0,94,0,0,155,0,0,0,0,0,0,0,0,0
3492,0,1732,957,1175,0,379,71,109,104,1614,196,29,826,35,63,0,0,0,12304,0
1935,508,115,45,221,913,0,18,302,157,0,700,713,215,472,0,0,97,1057,0,0
0,0,970,0,0,0,0,20,0,0,0,103,35,0,0,0,0,0,0,0,0
0,175,1363,0,0,48,0,0,61,94,0,0,158,23,692,62,0,2772,421,0,0
1751,122,415,0,0,0,23,0,0,0,0,269,66,0,92,0,10,0,0,1038,0
0,0,592,86,0,160,0,0,266,0,0,55,418,0,132,0,0,0,0,149,21
0,0,0,0,0,0,0,0,26,0,0,0,470,233,113,0,0,0,253,0,45
0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1245,0
0,221,373,173,0,0,352,0,0,0,0,0,18,0,0,2,0,144,0,551,0
7703,0,0,0,0,0,0,0,247,0,0,281,4410,0,293,0,0,0,3663,4014,0
319,0,120,0,0,377,0,0,1271,0,0,0,0,0,114,0,0,0,0,0,0
0,0,0,1837,0,164,382,0,0,251,161,323,364,786,454,0,231,0,263,4880,238
0,189,143,116,0,155,0,0,238,0,55,27,41,0,216,0,19,0,558,0,0
0,0,364,0,0,0,0,41,0,0,0,15,0,78,53,0,0,0,0,470,0
446,42,485,833,0,406,921,28,133,193,139,25,32,114,49,0,175,70,170,84,0
43,0,751,0,0,89,35,0,0,0,0,92,0,0,124,0,8,657,0,0,0
0,0,210,0,0,236,0,37,0,0,0,360,0,0,53,0,232,699,0,0,0
